PEAK1=332,left_hand_TZ,Ball Toss
PEAK2=423,right_hand_TZ,Follow Through
SNAPSHOT=start_pose,332
SNAPSHOT=hand_cross,392
SNAPSHOT=flat_racket_arm,413
SNAPSHOT=peak_racket_arm,418
SNAPSHOT=contact,423
SNAPSHOT=hand_cross_2,464
SNAPSHOT=racket_deceleration,489
SNAPSHOT=finish_pose,493
,,head,,,chest,,,left_shoulder,,,right_shoulder,,,left_elbow,,,right_elbow,,,left_hand,,,right_hand,,,left_hip,,,right_hip,,,left_knee,,,right_knee,,,left_foot,,,right_foot,,
,,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,307.747,-358.943,1341.41,231.881,-160.695,1261.2,335.664,-110.293,1216.21,128.097,-211.097,1306.19,434.45,-141.34,1038.48,103.235,-235.672,1020.43,559.16,-256.939,910.935,221.874,-264.992,899.225,89.4837,60.6692,881.021,-84.5111,-59.783,931.385,73.6033,-19.318,456.215,-212.034,-42.8132,591.406,114.861,-27.4743,13.7935,-440.062,11.3566,157.541
11,0,307.922,-354.874,1346.27,232.475,-156.208,1261.73,336.998,-107.594,1216.31,127.953,-204.823,1307.16,431.632,-144.185,1038.82,101.761,-229.821,1020.79,547.39,-262.268,912.056,219.715,-263.989,898.581,89.4857,60.5948,880.879,-84.5136,-59.6914,931.48,73.6996,-19.8286,455.543,-211.939,-42.289,591.385,117.315,-27.9624,12.7491,-439.934,11.4016,157.612
12,0,308.009,-355.415,1352.11,232.951,-155.736,1263.06,338.111,-108.192,1217.21,127.791,-203.279,1308.91,426.459,-145.653,1038.78,98.0211,-229.916,1021.57,521.078,-282.41,910.688,215.553,-264.989,898.44,89.5683,60.3911,880.799,-84.5953,-59.4566,931.528,73.6443,-22.3051,454.293,-210.993,-40.5293,591.203,118.648,-35.0097,12.211,-440.021,11.6378,158.244
13,0,306.858,-373.491,1351.15,230.399,-162.244,1262.76,337.01,-114.357,1216.86,123.789,-210.132,1308.65,424.708,-147.494,1036.12,87.7012,-230.715,1020.77,535.028,-270.966,905.191,203.981,-268.923,894.158,89.6205,60.4771,880.779,-84.6684,-59.5439,931.543,73.6787,-20.8009,454.394,-210.675,-40.6129,591.2,118.662,-31.5888,13.016,-439.064,12.1074,159.426
14,0,304.124,-366.41,1352.86,229.108,-158.59,1263.05,336.986,-113.533,1217.12,121.23,-203.647,1308.97,420.708,-148.472,1036.28,85.345,-225.447,1021.16,523.432,-283.682,906.501,204.411,-265.188,893.746,89.6449,60.2176,880.708,-84.6955,-59.2459,931.579,74.5388,-27.3586,452.539,-210.491,-45.0358,591.073,122.468,-33.1395,9.07236,-439.164,6.78279,159.354
15,0,300.541,-382.305,1353.96,228.59,-176.502,1261.44,336.818,-138.786,1214.54,120.363,-214.219,1308.33,420.32,-190.877,1029.67,85.4288,-235.006,1022.44,532.974,-326.622,902.749,201.441,-284.455,892.766,89.6759,60.2122,880.76,-84.7392,-59.2414,931.508,77.5176,-24.2122,451.134,-208.546,-45.8053,589.411,125.603,-20.6343,8.10218,-434.477,2.47217,155.346
16,0,299.91,-380.045,1356.92,228.375,-176.031,1261.73,336.794,-138.166,1214.63,119.956,-213.895,1308.82,420.81,-188.375,1029.89,85.7187,-236.082,1023.98,538.671,-320.218,903.697,203.846,-284.418,892.854,89.6673,60.0296,880.75,-84.7336,-59.0628,931.513,77.2492,-23.8938,451.113,-207.636,-45.3292,589.477,128.463,-21.2398,8.0353,-433.028,3.01924,155.293
17,0,299.75,-384.179,1359.24,227.485,-180.582,1262.83,336.396,-139.876,1216.96,118.575,-221.288,1308.71,420.319,-190.948,1032.79,84.0099,-247.34,1023.84,538.729,-322.974,905.292,201.244,-297.409,893.022,89.8326,60.0823,880.813,-84.8989,-59.1072,931.457,77.2585,-24.133,451.284,-207.394,-44.9219,589.345,127.493,-20.7607,7.97123,-433.058,5.16666,155.341
18,0,297.57,-384.289,1360.7,226.591,-180.646,1262.51,336.103,-140.052,1216.15,117.078,-221.24,1308.86,421.023,-189.783,1030.19,80.6769,-247.434,1025.27,550.117,-318.066,904.59,201.076,-299.227,893.494,89.829,59.9045,880.808,-84.8987,-58.9082,931.459,77.7892,-24.4568,451.355,-206.405,-45.7829,589.344,127.474,-21.3356,7.91675,-432.212,4.70061,153.605
19,0,296.7,-382.414,1360.16,226.292,-177.014,1262.51,335.863,-135.646,1216.08,116.721,-218.383,1308.94,421.695,-165.627,1030.74,81.3412,-241.857,1025.41,563.849,-257.421,905.572,202.055,-291.287,894.097,89.8121,59.8864,880.76,-84.8897,-58.8893,931.506,78.2377,-24.4463,451.769,-206.016,-49.6787,589.61,127.592,-21.591,8.14009,-432.238,1.71184,154.078
20,0,296.733,-320.852,1370.85,227.026,-135.818,1269.08,336.952,-94.3783,1221.79,117.099,-177.257,1316.38,422.173,-152.322,1037.25,91.3727,-212.872,1032.28,531.033,-259.475,921.456,220.978,-254.499,904.803,89.9072,59.8009,880.461,-84.9913,-58.803,931.749,78.6691,-24.7395,450.73,-205.808,-49.3915,589.023,130.929,-21.6944,7.01988,-431.728,2.4415,153.424
21,0,296.509,-326.989,1370.31,226.267,-140.735,1270.25,336.847,-98.2423,1224.31,115.686,-183.228,1316.19,422.669,-152.754,1044.84,91.9377,-217.147,1031.99,535.61,-261.539,927.008,225.833,-256.198,904.907,90.0818,59.7657,880.449,-85.1775,-58.7627,931.76,82.0039,-27.6739,450.899,-205.76,-49.4707,588.449,131.914,-25.8009,6.98745,-431.819,2.72688,153.432
22,0,296.04,-321.697,1374.98,226.077,-132.624,1272.67,336.689,-86.9822,1226.19,115.465,-178.267,1319.15,424.18,-145.977,1049.24,93.5637,-217.372,1035.42,547.006,-264.091,948.022,235.288,-257.142,912.892,90.119,59.7587,880.384,-85.2309,-58.756,931.82,83.8663,-30.1905,450.779,-205.711,-50.1612,588.376,133.347,-39.0945,6.98471,-430.707,-0.144112,153.3
